cluster_id,timestamp,x,y,temperature,soilTemperature,humidity,soilMoisture,azote_mg_kg,phosphore_mg_kg,potassium_mg_kg,ph
cluster_05,2025-12-12 22:30:00,91.6,28.3,11.5,11.8,81.0,62.7,141.6,30.9,205.3,6.89
cluster_06,2025-12-12 22:30:00,2.3,82.5,14.1,14.3,79.3,47.0,121.0,26.9,192.7,6.71
cluster_07,2025-12-12 22:30:00,35.3,70.4,13.7,13.3,84.0,54.6,130.3,28.8,196.8,6.79
cluster_08,2025-12-12 22:30:00,44.9,69.9,13.0,13.2,82.5,56.4,132.7,29.4,198.6,6.82
cluster_09,2025-12-12 22:30:00,66.9,75.4,12.4,12.8,81.5,57.8,132.8,29.5,200.2,6.73
cluster_10,2025-12-12 22:30:00,88.9,71.7,12.9,12.6,87.4,58.5,133.6,30.6,197.2,6.82
cluster_01,2025-12-12 23:00:00,8.0,32.2,12.1,12.9,84.9,55.2,131.9,29.0,198.7,6.78
cluster_02,2025-12-12 23:00:00,33.7,26.6,11.9,12.3,84.6,56.1,133.9,30.1,200.9,6.77
cluster_03,2025-12-12 23:00:00,44.5,19.5,11.8,11.9,82.4,57.8,136.0,30.6,200.7,6.9
cluster_04,2025-12-12 23:00:00,62.9,30.9,12.1,12.2,83.0,58.1,135.2,30.4,205.6,6.74
cluster_05,2025-12-12 23:00:00,91.6,28.3,11.0,11.5,79.9,65.2,143.3,32.1,202.0,6.86
cluster_06,2025-12-12 23:00:00,2.3,82.5,14.0,14.1,86.7,47.3,119.0,26.2,192.3,6.68
cluster_07,2025-12-12 23:00:00,35.3,70.4,13.2,13.2,83.2,52.0,130.7,29.8,197.1,6.73
cluster_08,2025-12-12 23:00:00,44.9,69.9,12.1,12.9,84.1,55.9,131.3,29.6,197.7,6.86
cluster_09,2025-12-12 23:00:00,66.9,75.4,12.4,12.3,82.4,54.2,130.5,29.2,202.6,6.76
cluster_10,2025-12-12 23:00:00,88.9,71.7,11.3,12.5,82.7,58.2,135.6,30.0,199.1,6.74
cluster_01,2025-12-12 23:30:00,8.0,32.2,12.8,12.6,87.8,56.1,131.4,29.5,200.4,6.82
cluster_02,2025-12-12 23:30:00,33.7,26.6,12.1,12.0,88.7,57.3,133.6,29.7,197.4,6.85
cluster_03,2025-12-12 23:30:00,44.5,19.5,11.4,11.6,84.4,56.2,136.0,30.6,196.7,6.84
cluster_04,2025-12-12 23:30:00,62.9,30.9,11.9,11.8,85.2,58.6,136.2,30.7,199.4,6.8
cluster_05,2025-12-12 23:30:00,91.6,28.3,12.1,11.1,84.4,63.5,141.0,32.2,204.8,6.84
cluster_06,2025-12-12 23:30:00,2.3,82.5,13.2,13.9,83.0,48.3,119.0,28.2,192.1,6.78
cluster_07,2025-12-12 23:30:00,35.3,70.4,12.9,13.1,85.4,55.1,130.6,29.5,198.2,6.72
cluster_08,2025-12-12 23:30:00,44.9,69.9,12.6,12.7,83.7,55.3,131.1,29.5,196.9,6.8
cluster_09,2025-12-12 23:30:00,66.9,75.4,12.4,12.2,85.3,54.7,131.7,29.2,198.9,6.81
cluster_10,2025-12-12 23:30:00,88.9,71.7,11.6,12.2,82.4,57.3,134.0,31.2,201.2,6.76
cluster_01,2025-12-13 00:00:00,8.0,32.2,11.9,12.6,86.7,52.2,131.2,30.1,200.5,6.85
cluster_02,2025-12-13 00:00:00,33.7,26.6,11.9,12.1,83.0,56.3,134.1,29.6,201.6,6.75
cluster_03,2025-12-13 00:00:00,44.5,19.5,11.5,11.6,86.2,57.1,133.8,29.8,202.0,6.77
cluster_04,2025-12-13 00:00:00,62.9,30.9,12.3,11.5,83.8,57.6,137.4,30.3,202.1,6.81
cluster_05,2025-12-13 00:00:00,91.6,28.3,10.3,10.9,85.3,65.8,142.8,30.6,206.0,6.79
cluster_06,2025-12-13 00:00:00,2.3,82.5,14.0,13.8,82.3,46.8,119.1,26.6,192.7,6.78
cluster_07,2025-12-13 00:00:00,35.3,70.4,13.1,12.9,84.9,50.8,128.6,29.0,197.2,6.67
cluster_08,2025-12-13 00:00:00,44.9,69.9,13.4,12.5,82.2,54.1,132.1,29.1,201.1,6.78
cluster_09,2025-12-13 00:00:00,66.9,75.4,11.5,12.2,86.4,55.1,132.2,29.2,200.1,6.83
cluster_10,2025-12-13 00:00:00,88.9,71.7,12.3,11.9,85.6,56.2,134.5,30.1,201.1,6.91
cluster_01,2025-12-13 00:30:00,8.0,32.2,12.9,12.7,84.5,53.8,131.9,29.3,200.7,6.81
cluster_02,2025-12-13 00:30:00,33.7,26.6,11.8,12.3,83.5,56.8,134.7,30.0,201.7,6.85
cluster_03,2025-12-13 00:30:00,44.5,19.5,11.6,11.8,85.1,60.1,136.7,30.1,202.3,6.82
cluster_04,2025-12-13 00:30:00,62.9,30.9,10.5,11.5,84.0,60.6,137.2,29.9,200.0,6.91
cluster_05,2025-12-13 00:30:00,91.6,28.3,10.7,11.1,84.7,64.7,141.4,32.1,206.4,6.85
cluster_06,2025-12-13 00:30:00,2.3,82.5,13.9,13.9,87.2,46.2,120.8,26.6,192.0,6.74
cluster_07,2025-12-13 00:30:00,35.3,70.4,12.5,13.1,85.0,52.6,128.3,28.1,197.4,6.83
cluster_08,2025-12-13 00:30:00,44.9,69.9,12.2,12.6,83.1,54.0,133.0,30.3,198.9,6.69
cluster_09,2025-12-13 00:30:00,66.9,75.4,12.5,12.2,81.1,55.4,134.0,29.6,197.6,6.8
cluster_10,2025-12-13 00:30:00,88.9,71.7,12.6,12.2,84.6,57.4,136.0,30.6,202.6,6.83
cluster_01,2025-12-13 01:00:00,8.0,32.2,13.3,12.9,84.3,55.2,132.6,29.0,199.6,6.78
cluster_02,2025-12-13 01:00:00,33.7,26.6,12.6,12.5,85.3,57.3,132.6,29.4,198.4,6.81
cluster_03,2025-12-13 01:00:00,44.5,19.5,11.8,12.0,83.1,56.9,135.8,30.9,198.7,6.82
cluster_04,2025-12-13 01:00:00,62.9,30.9,10.7,11.8,82.9,58.2,136.4,30.4,199.3,6.81
cluster_05,2025-12-13 01:00:00,91.6,28.3,10.4,11.2,84.0,65.1,142.1,31.2,203.9,6.91
cluster_06,2025-12-13 01:00:00,2.3,82.5,13.8,14.2,85.8,47.7,119.4,27.7,194.2,6.69
cluster_07,2025-12-13 01:00:00,35.3,70.4,12.7,13.2,83.2,52.8,129.9,29.0,194.2,6.75
cluster_08,2025-12-13 01:00:00,44.9,69.9,12.4,12.7,84.7,55.2,130.7,29.3,201.9,6.79
cluster_09,2025-12-13 01:00:00,66.9,75.4,12.0,12.4,85.4,55.5,132.0,30.7,198.6,6.81
cluster_10,2025-12-13 01:00:00,88.9,71.7,11.5,12.3,83.9,57.3,135.1,30.5,199.9,6.77
cluster_01,2025-12-13 01:30:00,8.0,32.2,12.6,13.4,81.5,54.4,131.9,30.3,196.0,6.72
cluster_02,2025-12-13 01:30:00,33.7,26.6,13.1,13.0,83.8,56.7,131.8,29.4,200.0,6.83
cluster_03,2025-12-13 01:30:00,44.5,19.5,12.8,12.4,83.9,58.3,137.0,30.7,201.5,6.84
cluster_04,2025-12-13 01:30:00,62.9,30.9,12.0,11.8,80.6,59.6,135.4,30.6,201.0,6.71
cluster_05,2025-12-13 01:30:00,91.6,28.3,11.9,11.8,83.6,64.6,141.2,32.0,203.3,6.85
cluster_06,2025-12-13 01:30:00,2.3,82.5,14.4,14.5,86.0,46.9,118.6,27.0,192.1,6.8
cluster_07,2025-12-13 01:30:00,35.3,70.4,14.3,13.5,82.5,53.9,130.1,29.1,198.4,6.78
cluster_08,2025-12-13 01:30:00,44.9,69.9,12.6,12.6,84.1,55.6,131.7,29.0,197.8,6.79
cluster_09,2025-12-13 01:30:00,66.9,75.4,12.8,12.8,82.4,55.4,133.0,29.7,196.2,6.78
cluster_10,2025-12-13 01:30:00,88.9,71.7,12.9,12.5,86.3,58.6,133.6,30.1,197.4,6.83
cluster_01,2025-12-13 02:00:00,8.0,32.2,14.0,13.9,82.3,54.9,129.0,28.6,201.6,6.73
cluster_02,2025-12-13 02:00:00,33.7,26.6,13.1,13.4,83.0,56.3,133.5,30.3,201.3,6.75
cluster_03,2025-12-13 02:00:00,44.5,19.5,12.3,13.0,83.7,59.1,136.0,29.6,198.9,6.75
cluster_04,2025-12-13 02:00:00,62.9,30.9,13.3,12.2,82.6,58.9,137.0,30.1,201.3,6.72
cluster_05,2025-12-13 02:00:00,91.6,28.3,12.7,12.4,84.4,62.7,143.1,31.6,206.5,6.87
cluster_06,2025-12-13 02:00:00,2.3,82.5,15.1,14.8,83.9,47.0,119.4,27.1,196.0,6.63
cluster_07,2025-12-13 02:00:00,35.3,70.4,13.6,14.1,82.9,53.5,129.8,29.6,197.4,6.77
cluster_08,2025-12-13 02:00:00,44.9,69.9,13.1,13.1,82.6,55.3,130.2,29.3,197.9,6.82
cluster_09,2025-12-13 02:00:00,66.9,75.4,13.2,13.1,81.9,56.0,133.0,30.3,198.9,6.82
cluster_10,2025-12-13 02:00:00,88.9,71.7,12.0,12.9,83.4,57.8,133.6,29.8,202.3,6.84
cluster_01,2025-12-13 02:30:00,8.0,32.2,14.3,14.5,80.3,53.9,129.6,28.2,196.0,6.77
cluster_02,2025-12-13 02:30:00,33.7,26.6,14.4,13.9,81.8,56.6,132.8,29.4,199.5,6.76
cluster_03,2025-12-13 02:30:00,44.5,19.5,13.5,13.6,76.8,56.8,136.7,30.4,200.9,6.85
cluster_04,2025-12-13 02:30:00,62.9,30.9,12.5,13.1,82.0,57.7,136.4,30.3,206.9,6.83
cluster_05,2025-12-13 02:30:00,91.6,28.3,13.3,13.1,80.5,63.6,141.4,31.6,201.6,6.9
cluster_06,2025-12-13 02:30:00,2.3,82.5,15.1,15.6,85.0,45.9,119.9,27.4,195.8,6.63
cluster_07,2025-12-13 02:30:00,35.3,70.4,14.7,14.5,82.8,53.1,127.4,29.8,200.8,6.72
cluster_08,2025-12-13 02:30:00,44.9,69.9,12.6,13.6,80.3,53.8,131.5,28.5,200.4,6.75
cluster_09,2025-12-13 02:30:00,66.9,75.4,13.6,13.7,78.2,55.8,134.1,30.0,198.7,6.87
cluster_10,2025-12-13 02:30:00,88.9,71.7,13.5,13.6,79.8,59.1,134.0,30.2,203.1,6.86
cluster_01,2025-12-13 03:00:00,8.0,32.2,15.2,15.2,79.8,54.6,130.2,29.5,198.9,6.75
cluster_02,2025-12-13 03:00:00,33.7,26.6,13.8,14.4,80.4,56.6,133.5,30.3,202.0,6.83
cluster_03,2025-12-13 03:00:00,44.5,19.5,14.7,14.1,81.5,58.2,136.0,29.3,198.1,6.68
cluster_04,2025-12-13 03:00:00,62.9,30.9,12.5,13.8,80.2,58.7,134.1,30.0,200.7,6.85
cluster_05,2025-12-13 03:00:00,91.6,28.3,13.7,13.6,78.0,65.1,142.8,31.5,204.9,6.91
cluster_06,2025-12-13 03:00:00,2.3,82.5,15.5,16.2,80.3,45.0,118.8,27.7,191.1,6.7
cluster_07,2025-12-13 03:00:00,35.3,70.4,15.0,14.7,77.9,53.2,128.5,28.7,195.7,6.71
cluster_08,2025-12-13 03:00:00,44.9,69.9,14.9,14.2,81.0,55.5,131.9,29.2,195.6,6.76
cluster_09,2025-12-13 03:00:00,66.9,75.4,14.0,14.6,77.4,55.0,134.1,30.3,199.9,6.83
cluster_10,2025-12-13 03:00:00,88.9,71.7,14.8,14.0,78.3,58.6,135.0,30.3,202.0,6.81
cluster_01,2025-12-13 03:30:00,8.0,32.2,16.5,15.9,75.5,54.3,130.9,29.1,196.8,6.77
cluster_02,2025-12-13 03:30:00,33.7,26.6,15.0,15.0,79.4,56.3,133.9,30.2,204.6,6.76
cluster_03,2025-12-13 03:30:00,44.5,19.5,14.7,15.0,76.5,59.0,136.9,30.3,197.1,6.79
cluster_04,2025-12-13 03:30:00,62.9,30.9,15.1,14.4,78.8,59.4,137.2,31.0,198.8,6.84
cluster_05,2025-12-13 03:30:00,91.6,28.3,13.8,14.1,76.6,64.5,141.9,32.2,201.3,6.83
cluster_06,2025-12-13 03:30:00,2.3,82.5,17.9,17.0,76.9,47.0,118.8,27.0,193.0,6.82
cluster_07,2025-12-13 03:30:00,35.3,70.4,14.8,15.5,75.4,52.2,129.4,29.4,194.0,6.72
cluster_08,2025-12-13 03:30:00,44.9,69.9,15.0,15.1,77.3,55.3,131.0,29.0,196.4,6.71
cluster_09,2025-12-13 03:30:00,66.9,75.4,15.2,15.2,79.1,53.5,132.7,28.3,198.0,6.84
cluster_10,2025-12-13 03:30:00,88.9,71.7,14.8,15.0,76.2,57.0,135.0,29.8,199.9,6.86
cluster_01,2025-12-13 04:00:00,8.0,32.2,16.3,16.6,76.0,55.6,131.4,28.8,198.2,6.79
cluster_02,2025-12-13 04:00:00,33.7,26.6,15.6,15.7,75.8,56.4,133.6,29.1,198.3,6.83
cluster_03,2025-12-13 04:00:00,44.5,19.5,15.4,15.9,75.9,58.0,136.1,31.2,199.9,6.79
cluster_04,2025-12-13 04:00:00,62.9,30.9,15.8,15.3,75.6,58.4,136.4,30.3,201.6,6.83
cluster_05,2025-12-13 04:00:00,91.6,28.3,14.6,15.0,76.2,65.5,142.1,31.0,206.1,6.93
cluster_06,2025-12-13 04:00:00,2.3,82.5,17.6,18.0,75.7,47.6,122.1,27.9,191.6,6.69
cluster_07,2025-12-13 04:00:00,35.3,70.4,15.6,16.4,76.2,51.7,129.9,29.4,198.8,6.73
cluster_08,2025-12-13 04:00:00,44.9,69.9,15.5,16.1,76.4,53.7,131.4,29.8,201.0,6.67
cluster_09,2025-12-13 04:00:00,66.9,75.4,17.0,16.3,75.1,54.7,132.3,29.6,199.4,6.81
cluster_10,2025-12-13 04:00:00,88.9,71.7,15.1,15.8,76.7,55.6,133.8,30.2,202.3,6.71
cluster_01,2025-12-13 04:30:00,8.0,32.2,17.0,17.3,75.7,54.7,130.1,29.7,199.0,6.81
cluster_02,2025-12-13 04:30:00,33.7,26.6,16.0,16.7,72.2,58.2,135.5,29.6,197.1,6.74
cluster_03,2025-12-13 04:30:00,44.5,19.5,16.6,16.8,75.0,60.8,135.5,29.8,200.4,6.85
cluster_04,2025-12-13 04:30:00,62.9,30.9,16.1,16.4,71.6,59.8,137.6,31.2,196.9,6.88
cluster_05,2025-12-13 04:30:00,91.6,28.3,14.9,15.8,75.5,64.7,142.4,31.9,203.5,6.94
cluster_06,2025-12-13 04:30:00,2.3,82.5,18.8,19.5,75.1,46.5,119.1,26.1,192.2,6.7
cluster_07,2025-12-13 04:30:00,35.3,70.4,17.3,17.4,72.6,53.9,130.2,29.6,198.3,6.79
cluster_08,2025-12-13 04:30:00,44.9,69.9,17.6,17.0,69.1,54.0,130.5,29.2,196.5,6.73
cluster_09,2025-12-13 04:30:00,66.9,75.4,16.4,17.3,71.9,55.1,132.1,30.4,198.6,6.72
cluster_10,2025-12-13 04:30:00,88.9,71.7,16.9,16.7,72.0,58.8,133.4,30.7,207.0,6.76
cluster_01,2025-12-13 05:00:00,8.0,32.2,17.9,18.1,70.0,54.7,131.0,29.4,199.0,6.78
cluster_02,2025-12-13 05:00:00,33.7,26.6,17.9,17.8,71.5,57.1,134.3,30.6,200.5,6.85
cluster_03,2025-12-13 05:00:00,44.5,19.5,18.3,17.7,67.4,56.3,137.8,29.8,199.9,6.82
cluster_04,2025-12-13 05:00:00,62.9,30.9,17.1,17.4,71.9,59.6,135.3,31.2,200.9,6.8
cluster_05,2025-12-13 05:00:00,91.6,28.3,17.7,16.8,68.9,63.3,141.5,32.2,206.5,6.82
cluster_06,2025-12-13 05:00:00,2.3,82.5,20.3,20.1,68.6,48.1,119.6,27.5,196.9,6.63
cluster_07,2025-12-13 05:00:00,35.3,70.4,19.1,18.6,71.8,53.8,129.5,29.3,195.6,6.73
cluster_08,2025-12-13 05:00:00,44.9,69.9,17.7,18.2,62.3,55.4,131.9,30.0,195.2,6.71
cluster_09,2025-12-13 05:00:00,66.9,75.4,18.9,18.3,69.9,55.4,132.5,29.4,198.6,6.74
cluster_10,2025-12-13 05:00:00,88.9,71.7,17.5,17.6,66.6,58.7,134.9,31.1,200.4,6.82
cluster_01,2025-12-13 05:30:00,8.0,32.2,19.0,19.2,68.4,54.0,130.1,29.0,199.2,6.81
cluster_02,2025-12-13 05:30:00,33.7,26.6,18.9,19.0,71.4,56.2,134.3,29.5,201.3,6.74
cluster_03,2025-12-13 05:30:00,44.5,19.5,18.8,18.9,66.2,59.0,136.4,30.6,198.3,6.75
cluster_04,2025-12-13 05:30:00,62.9,30.9,18.1,18.3,64.9,59.5,133.2,30.4,201.1,6.87
cluster_05,2025-12-13 05:30:00,91.6,28.3,18.0,17.9,67.8,63.5,142.4,32.0,205.0,6.84
cluster_06,2025-12-13 05:30:00,2.3,82.5,22.6,21.2,66.3,45.9,119.6,26.7,192.2,6.75
cluster_07,2025-12-13 05:30:00,35.3,70.4,20.0,19.7,65.8,54.7,129.7,28.1,194.5,6.86
cluster_08,2025-12-13 05:30:00,44.9,69.9,19.1,19.2,68.2,54.5,132.9,30.2,202.5,6.8
cluster_09,2025-12-13 05:30:00,66.9,75.4,19.0,19.0,68.6,54.5,132.3,30.6,199.4,6.82
cluster_10,2025-12-13 05:30:00,88.9,71.7,19.2,18.7,67.5,56.0,134.4,30.5,197.6,6.83
cluster_01,2025-12-13 06:00:00,8.0,32.2,20.4,20.3,66.4,53.9,130.2,28.7,201.5,6.79
cluster_02,2025-12-13 06:00:00,33.7,26.6,20.8,20.1,64.7,57.2,134.6,29.7,199.4,6.83
cluster_03,2025-12-13 06:00:00,44.5,19.5,19.5,19.8,64.4,57.7,136.1,29.5,199.9,6.77
cluster_04,2025-12-13 06:00:00,62.9,30.9,19.7,19.5,63.2,58.1,136.6,29.9,202.7,6.74
cluster_05,2025-12-13 06:00:00,91.6,28.3,18.5,19.0,65.7,64.3,143.8,32.8,201.6,6.94
cluster_06,2025-12-13 06:00:00,2.3,82.5,21.3,22.2,64.4,45.6,119.5,27.8,193.6,6.75
cluster_07,2025-12-13 06:00:00,35.3,70.4,21.1,21.0,61.4,52.3,129.5,29.0,200.7,6.82
cluster_08,2025-12-13 06:00:00,44.9,69.9,21.0,20.0,62.2,56.3,130.7,29.9,196.0,6.76
cluster_09,2025-12-13 06:00:00,66.9,75.4,20.2,20.1,65.9,55.1,133.3,30.5,199.4,6.79
cluster_10,2025-12-13 06:00:00,88.9,71.7,19.5,19.5,61.9,58.8,136.7,31.0,199.0,6.77
cluster_01,2025-12-13 06:30:00,8.0,32.2,21.6,21.5,61.6,53.9,129.4,29.8,199.2,6.68
cluster_02,2025-12-13 06:30:00,33.7,26.6,21.4,21.3,60.4,56.2,132.9,30.2,202.8,6.84
cluster_03,2025-12-13 06:30:00,44.5,19.5,21.1,20.8,60.8,58.7,134.3,29.9,201.2,6.83
cluster_04,2025-12-13 06:30:00,62.9,30.9,20.4,20.3,60.5,57.4,136.6,29.4,203.0,6.78
cluster_05,2025-12-13 06:30:00,91.6,28.3,20.5,19.9,60.4,61.9,141.4,31.3,206.9,6.87
cluster_06,2025-12-13 06:30:00,2.3,82.5,23.2,23.1,58.2,46.5,120.6,27.2,193.9,6.74
cluster_07,2025-12-13 06:30:00,35.3,70.4,21.2,21.8,61.3,53.7,130.1,28.5,200.4,6.81
cluster_08,2025-12-13 06:30:00,44.9,69.9,20.6,21.2,62.0,55.2,131.2,29.4,199.2,6.76
cluster_09,2025-12-13 06:30:00,66.9,75.4,20.7,20.9,62.2,54.4,133.2,29.5,200.8,6.82
cluster_10,2025-12-13 06:30:00,88.9,71.7,20.6,20.6,66.8,57.7,134.6,29.8,201.4,6.82
cluster_01,2025-12-13 07:00:00,8.0,32.2,22.6,22.6,60.3,54.7,129.9,29.6,197.8,6.74
cluster_02,2025-12-13 07:00:00,33.7,26.6,21.6,22.5,62.0,57.6,135.0,30.3,197.2,6.77
cluster_03,2025-12-13 07:00:00,44.5,19.5,21.3,21.8,63.3,58.3,134.2,30.6,200.6,6.81
cluster_04,2025-12-13 07:00:00,62.9,30.9,22.0,21.3,62.0,57.9,134.7,29.7,200.1,6.73
cluster_05,2025-12-13 07:00:00,91.6,28.3,20.4,20.8,59.9,65.9,143.4,32.1,207.1,6.77
cluster_06,2025-12-13 07:00:00,2.3,82.5,23.6,23.7,60.1,46.5,120.9,26.8,190.9,6.67
cluster_07,2025-12-13 07:00:00,35.3,70.4,23.5,22.8,58.3,52.7,129.7,28.9,192.6,6.76
cluster_08,2025-12-13 07:00:00,44.9,69.9,21.6,22.3,59.2,54.2,132.3,29.6,199.0,6.74
cluster_09,2025-12-13 07:00:00,66.9,75.4,21.9,21.9,62.0,55.4,133.4,29.5,199.0,6.88
cluster_10,2025-12-13 07:00:00,88.9,71.7,21.0,21.6,57.9,57.4,136.4,30.4,197.0,6.78
cluster_01,2025-12-13 07:30:00,8.0,32.2,23.9,23.7,57.4,53.9,129.5,29.3,200.2,6.78
cluster_02,2025-12-13 07:30:00,33.7,26.6,24.0,23.3,57.1,56.8,133.9,29.8,201.3,6.83
cluster_03,2025-12-13 07:30:00,44.5,19.5,23.2,22.8,55.6,57.1,135.8,29.9,201.0,6.79
cluster_04,2025-12-13 07:30:00,62.9,30.9,21.3,22.2,59.2,58.6,135.4,29.7,200.8,6.81
cluster_05,2025-12-13 07:30:00,91.6,28.3,22.1,21.9,54.4,64.6,143.7,31.5,205.8,6.81
cluster_06,2025-12-13 07:30:00,2.3,82.5,24.7,24.6,53.6,47.3,119.6,27.5,191.1,6.67
cluster_07,2025-12-13 07:30:00,35.3,70.4,23.2,23.6,57.2,54.2,129.4,29.5,196.7,6.85
cluster_08,2025-12-13 07:30:00,44.9,69.9,23.5,23.0,60.5,54.6,133.0,28.8,193.2,6.62
cluster_09,2025-12-13 07:30:00,66.9,75.4,23.0,22.8,59.3,54.4,134.0,29.2,198.6,6.83
cluster_10,2025-12-13 07:30:00,88.9,71.7,23.0,22.5,57.0,58.8,133.4,30.7,200.5,6.8
cluster_01,2025-12-13 08:00:00,8.0,32.2,24.4,24.6,55.2,54.5,129.8,30.2,200.7,6.72
cluster_02,2025-12-13 08:00:00,33.7,26.6,24.6,24.2,50.7,56.3,134.7,29.7,198.7,6.82
cluster_03,2025-12-13 08:00:00,44.5,19.5,24.0,23.6,53.9,58.0,135.7,30.1,199.3,6.79
cluster_04,2025-12-13 08:00:00,62.9,30.9,23.2,23.1,56.0,59.0,139.1,31.1,199.5,6.82
cluster_05,2025-12-13 08:00:00,91.6,28.3,22.7,22.7,51.5,65.4,141.4,32.2,202.5,6.87
cluster_06,2025-12-13 08:00:00,2.3,82.5,25.5,25.5,55.1,45.7,118.7,27.6,190.4,6.64
cluster_07,2025-12-13 08:00:00,35.3,70.4,24.7,24.6,53.7,54.0,129.1,29.2,200.9,6.76
cluster_08,2025-12-13 08:00:00,44.9,69.9,24.9,24.1,55.8,54.7,130.3,29.5,198.3,6.86
cluster_09,2025-12-13 08:00:00,66.9,75.4,23.6,23.8,55.8,54.6,134.6,29.4,198.9,6.86
cluster_10,2025-12-13 08:00:00,88.9,71.7,23.8,23.5,55.5,58.5,133.0,29.6,200.9,6.86
cluster_01,2025-12-13 08:30:00,8.0,32.2,26.0,25.7,51.3,56.3,131.9,28.8,195.9,6.81
cluster_02,2025-12-13 08:30:00,33.7,26.6,25.2,25.0,54.5,56.8,132.9,30.7,203.3,6.78
cluster_03,2025-12-13 08:30:00,44.5,19.5,24.5,24.5,53.2,55.9,134.9,30.6,203.0,6.85
cluster_04,2025-12-13 08:30:00,62.9,30.9,24.0,23.9,55.0,56.2,136.0,30.5,198.8,6.83
cluster_05,2025-12-13 08:30:00,91.6,28.3,24.0,23.5,53.6,62.5,140.7,31.6,203.4,6.82
cluster_06,2025-12-13 08:30:00,2.3,82.5,26.2,26.3,54.6,47.9,121.2,27.5,191.1,6.71
cluster_07,2025-12-13 08:30:00,35.3,70.4,25.5,25.5,54.3,53.1,129.4,29.6,196.6,6.77
cluster_08,2025-12-13 08:30:00,44.9,69.9,24.4,25.2,53.2,53.9,131.7,29.1,199.7,6.74
cluster_09,2025-12-13 08:30:00,66.9,75.4,24.9,24.9,52.9,54.1,132.9,29.1,197.8,6.8
cluster_10,2025-12-13 08:30:00,88.9,71.7,24.2,24.7,52.2,57.8,133.4,29.8,203.3,6.86
cluster_01,2025-12-13 09:00:00,8.0,32.2,25.9,26.4,50.9,55.1,129.9,28.6,199.5,6.86
cluster_02,2025-12-13 09:00:00,33.7,26.6,25.5,25.6,49.8,54.8,132.4,30.8,203.9,6.75
cluster_03,2025-12-13 09:00:00,44.5,19.5,25.0,25.2,48.5,58.4,135.6,30.5,198.3,6.79
cluster_04,2025-12-13 09:00:00,62.9,30.9,25.2,25.0,49.1,58.4,137.1,30.6,201.7,6.83
cluster_05,2025-12-13 09:00:00,91.6,28.3,24.4,24.3,50.1,65.3,142.5,31.4,204.3,6.86
cluster_06,2025-12-13 09:00:00,2.3,82.5,27.5,27.2,49.9,48.4,119.8,26.6,187.2,6.65
cluster_07,2025-12-13 09:00:00,35.3,70.4,26.2,26.3,50.3,52.6,129.8,29.2,196.6,6.78
cluster_08,2025-12-13 09:00:00,44.9,69.9,26.2,25.7,52.5,53.6,132.1,29.9,199.5,6.77
cluster_09,2025-12-13 09:00:00,66.9,75.4,25.6,25.6,52.2,55.3,133.8,29.9,198.6,6.75
cluster_10,2025-12-13 09:00:00,88.9,71.7,25.7,25.4,50.3,57.6,135.8,30.9,202.8,6.76
cluster_01,2025-12-13 09:30:00,8.0,32.2,28.1,27.0,50.1,53.9,133.4,29.0,199.7,6.84
cluster_02,2025-12-13 09:30:00,33.7,26.6,25.9,26.3,49.0,55.2,134.8,30.4,198.4,6.71
cluster_03,2025-12-13 09:30:00,44.5,19.5,25.7,26.0,48.3,58.0,137.1,30.4,201.6,6.81
cluster_04,2025-12-13 09:30:00,62.9,30.9,25.7,25.6,49.8,58.5,135.7,29.3,198.5,6.78
cluster_05,2025-12-13 09:30:00,91.6,28.3,24.4,25.1,49.5,66.3,141.6,32.3,202.6,6.88
cluster_06,2025-12-13 09:30:00,2.3,82.5,27.5,28.0,52.5,46.4,121.6,26.9,193.9,6.65
cluster_07,2025-12-13 09:30:00,35.3,70.4,27.7,26.8,49.4,53.8,129.6,28.4,197.0,6.8
cluster_08,2025-12-13 09:30:00,44.9,69.9,26.9,26.4,49.9,55.2,131.7,30.8,200.6,6.71
cluster_09,2025-12-13 09:30:00,66.9,75.4,27.4,26.4,49.8,54.5,132.4,29.0,203.3,6.79
cluster_10,2025-12-13 09:30:00,88.9,71.7,26.8,26.1,50.0,57.7,136.3,29.6,201.9,6.76
cluster_01,2025-12-13 10:00:00,8.0,32.2,27.7,27.4,50.6,55.4,131.3,29.3,197.7,6.77
cluster_02,2025-12-13 10:00:00,33.7,26.6,26.7,27.0,48.3,55.1,134.3,30.0,198.8,6.82
cluster_03,2025-12-13 10:00:00,44.5,19.5,27.0,26.5,48.3,58.3,136.2,30.1,203.0,6.93
cluster_04,2025-12-13 10:00:00,62.9,30.9,27.0,26.3,47.4,58.0,134.2,29.8,200.2,6.81
cluster_05,2025-12-13 10:00:00,91.6,28.3,25.8,25.6,47.6,62.7,144.1,31.4,207.4,6.95
cluster_06,2025-12-13 10:00:00,2.3,82.5,29.3,28.7,44.8,47.7,117.7,27.1,197.0,6.68
cluster_07,2025-12-13 10:00:00,35.3,70.4,27.2,27.4,48.0,53.5,129.7,27.8,195.3,6.8
cluster_08,2025-12-13 10:00:00,44.9,69.9,26.2,27.2,46.8,55.4,129.3,29.8,198.0,6.83
cluster_09,2025-12-13 10:00:00,66.9,75.4,26.5,27.0,49.8,56.3,133.9,30.0,197.5,6.75
cluster_10,2025-12-13 10:00:00,88.9,71.7,26.7,26.9,50.7,56.7,133.8,29.4,195.9,6.79
