cluster_id,timestamp,temperature_ambiante_c,temperature_sol_c,humidite_ambiante,humidite_sol,azote_mg_kg,phosphore_mg_kg,potassium_mg_kg,ph
cluster_02,2024-01-18 09:30:00,24.6,20.6,45.5,76.0,134.0,29.4,192.0,6.83
cluster_03,2024-01-18 09:30:00,24.4,19.9,47.8,76.2,134.3,28.4,196.8,6.83
cluster_04,2024-01-18 09:30:00,25.1,20.0,41.3,77.2,133.9,28.6,192.5,6.89
cluster_05,2024-01-18 09:30:00,23.9,20.1,50.9,72.9,133.0,28.1,193.7,6.84
cluster_06,2024-01-18 09:30:00,23.8,20.9,46.3,73.8,132.8,29.3,189.3,6.85
cluster_07,2024-01-18 09:30:00,25.5,20.7,49.1,74.7,130.8,28.8,189.1,6.61
cluster_08,2024-01-18 09:30:00,25.5,20.8,41.4,73.4,133.7,29.8,192.4,6.79
cluster_09,2024-01-18 09:30:00,25.0,21.0,46.6,73.8,131.5,28.3,192.7,6.98
cluster_10,2024-01-18 09:30:00,25.4,20.2,47.6,72.3,134.2,28.7,191.8,7.1
cluster_01,2024-01-18 10:00:00,28.8,21.3,45.3,65.8,129.7,30.2,197.6,6.77
cluster_02,2024-01-18 10:00:00,27.9,21.8,45.8,72.1,131.3,29.9,192.3,6.79
cluster_03,2024-01-18 10:00:00,27.7,21.1,48.1,72.2,131.6,28.9,197.0,6.78
cluster_04,2024-01-18 10:00:00,28.4,21.2,41.5,73.3,131.2,29.2,192.8,6.85
cluster_05,2024-01-18 10:00:00,27.1,21.3,51.2,69.0,130.3,28.6,194.0,6.8
cluster_06,2024-01-18 10:00:00,27.1,22.1,46.6,69.9,130.1,29.9,189.5,6.81
cluster_07,2024-01-18 10:00:00,28.7,21.9,49.3,70.8,128.1,29.3,189.4,6.57
cluster_08,2024-01-18 10:00:00,28.7,22.0,41.7,69.5,131.0,30.3,192.6,6.75
cluster_09,2024-01-18 10:00:00,28.2,22.2,46.9,69.9,128.8,28.8,192.9,6.93
cluster_10,2024-01-18 10:00:00,28.6,21.4,47.9,68.4,131.5,29.3,192.0,7.06
cluster_01,2024-01-18 10:30:00,28.4,22.5,41.2,66.9,129.1,29.6,198.4,6.84
cluster_02,2024-01-18 10:30:00,27.5,23.0,41.7,73.2,130.6,29.4,193.1,6.86
cluster_03,2024-01-18 10:30:00,27.3,22.4,44.0,73.4,130.9,28.3,197.9,6.85
cluster_04,2024-01-18 10:30:00,28.0,22.4,37.4,74.4,130.6,28.6,193.6,6.92
cluster_05,2024-01-18 10:30:00,26.8,22.5,47.1,70.1,129.7,28.1,194.8,6.87
cluster_06,2024-01-18 10:30:00,26.7,23.4,42.5,71.0,129.5,29.3,190.4,6.88
cluster_07,2024-01-18 10:30:00,28.4,23.1,45.2,71.9,127.5,28.8,190.2,6.64
cluster_08,2024-01-18 10:30:00,28.4,23.2,37.6,70.6,130.4,29.8,193.5,6.82
cluster_09,2024-01-18 10:30:00,27.9,23.5,42.8,71.0,128.2,28.3,193.8,7.0
cluster_10,2024-01-18 10:30:00,28.3,22.6,43.8,69.5,130.9,28.7,192.9,7.13
cluster_01,2024-01-18 11:00:00,29.4,23.6,42.4,68.1,131.1,29.9,198.0,6.71
cluster_02,2024-01-18 11:00:00,28.5,24.1,42.9,74.4,132.7,29.6,192.7,6.73
cluster_03,2024-01-18 11:00:00,28.3,23.4,45.3,74.6,133.0,28.6,197.5,6.72
cluster_04,2024-01-18 11:00:00,28.9,23.5,38.7,75.6,132.7,28.9,193.2,6.78
cluster_05,2024-01-18 11:00:00,27.7,23.6,48.3,71.3,131.8,28.3,194.4,6.74
cluster_06,2024-01-18 11:00:00,27.7,24.4,43.7,72.2,131.6,29.6,190.0,6.75
cluster_07,2024-01-18 11:00:00,29.3,24.2,46.5,73.1,129.5,29.1,189.8,6.51
cluster_08,2024-01-18 11:00:00,29.3,24.3,38.9,71.8,132.4,30.1,193.1,6.68
cluster_09,2024-01-18 11:00:00,28.8,24.5,44.0,72.2,130.2,28.5,193.4,6.87
cluster_10,2024-01-18 11:00:00,29.2,23.7,45.1,70.7,133.0,29.0,192.5,7.0
cluster_01,2024-01-18 11:30:00,31.2,23.6,41.2,69.2,130.4,29.7,198.5,6.75
cluster_02,2024-01-18 11:30:00,30.3,24.1,41.7,75.5,132.0,29.4,193.2,6.77
cluster_03,2024-01-18 11:30:00,30.1,23.4,44.0,75.7,132.3,28.4,198.0,6.77
cluster_04,2024-01-18 11:30:00,30.8,23.5,37.4,76.7,131.9,28.7,193.7,6.83
cluster_05,2024-01-18 11:30:00,29.5,23.6,47.1,72.4,131.0,28.1,194.9,6.79
cluster_06,2024-01-18 11:30:00,29.5,24.4,42.5,73.3,130.8,29.4,190.5,6.8
cluster_07,2024-01-18 11:30:00,31.1,24.2,45.2,74.2,128.8,28.8,190.3,6.56
cluster_08,2024-01-18 11:30:00,31.1,24.3,37.6,72.9,131.7,29.8,193.6,6.73
cluster_09,2024-01-18 11:30:00,30.6,24.5,42.8,73.3,129.5,28.3,193.9,6.92
cluster_10,2024-01-18 11:30:00,31.0,23.7,43.8,71.8,132.2,28.8,193.0,7.05
cluster_01,2024-01-18 12:00:00,28.0,25.6,45.0,70.0,129.9,29.8,198.8,6.73
cluster_02,2024-01-18 12:00:00,27.2,26.1,45.5,76.3,131.5,29.6,193.5,6.75
cluster_03,2024-01-18 12:00:00,26.9,25.4,47.8,76.4,131.8,28.5,198.2,6.74
cluster_04,2024-01-18 12:00:00,27.6,25.5,41.2,77.5,131.5,28.8,194.0,6.81
cluster_05,2024-01-18 12:00:00,26.4,25.6,50.9,73.2,130.6,28.3,195.2,6.76
cluster_06,2024-01-18 12:00:00,26.3,26.4,46.3,74.1,130.4,29.5,190.7,6.77
cluster_07,2024-01-18 12:00:00,28.0,26.2,49.0,75.0,128.3,29.0,190.6,6.53
cluster_08,2024-01-18 12:00:00,28.0,26.3,41.4,73.7,131.2,30.0,193.8,6.71
cluster_09,2024-01-18 12:00:00,27.5,26.5,46.6,74.1,129.0,28.5,194.1,6.89
cluster_10,2024-01-18 12:00:00,27.9,25.7,47.6,72.6,131.7,28.9,193.2,7.02
cluster_01,2024-01-18 12:30:00,27.2,26.7,42.4,68.1,131.3,29.9,199.3,6.67
cluster_02,2024-01-18 12:30:00,26.3,27.2,42.9,74.4,132.9,29.6,194.0,6.69
cluster_03,2024-01-18 12:30:00,26.1,26.6,45.3,74.5,133.2,28.6,198.8,6.68
cluster_04,2024-01-18 12:30:00,26.8,26.6,38.7,75.6,132.8,28.9,194.5,6.75
cluster_05,2024-01-18 12:30:00,25.6,26.7,48.3,71.3,131.9,28.3,195.7,6.7
cluster_06,2024-01-18 12:30:00,25.5,27.6,43.7,72.2,131.7,29.6,191.3,6.71
cluster_07,2024-01-18 12:30:00,27.1,27.4,46.5,73.1,129.7,29.1,191.1,6.47
cluster_08,2024-01-18 12:30:00,27.2,27.5,38.8,71.8,132.6,30.0,194.4,6.65
cluster_09,2024-01-18 12:30:00,26.7,27.7,44.0,72.2,130.4,28.5,194.7,6.84
cluster_10,2024-01-18 12:30:00,27.1,26.9,45.1,70.7,133.1,29.0,193.8,6.96
cluster_01,2024-01-18 13:00:00,26.8,27.0,43.2,69.3,130.9,29.9,198.5,6.76
cluster_02,2024-01-18 13:00:00,25.9,27.5,43.7,75.6,132.5,29.6,193.2,6.78
cluster_03,2024-01-18 13:00:00,25.7,26.8,46.0,75.8,132.8,28.6,198.0,6.77
cluster_04,2024-01-18 13:00:00,26.4,26.9,39.4,76.8,132.4,28.9,193.7,6.84
cluster_05,2024-01-18 13:00:00,25.1,27.0,49.1,72.5,131.5,28.3,194.9,6.79
cluster_06,2024-01-18 13:00:00,25.1,27.8,44.5,73.4,131.3,29.6,190.5,6.8
cluster_07,2024-01-18 13:00:00,26.7,27.6,47.2,74.3,129.3,29.0,190.3,6.56
cluster_08,2024-01-18 13:00:00,26.7,27.7,39.6,73.0,132.2,30.0,193.6,6.74
cluster_09,2024-01-18 13:00:00,26.2,28.0,44.8,73.4,130.0,28.5,193.9,6.93
cluster_10,2024-01-18 13:00:00,26.7,27.1,45.8,71.9,132.7,29.0,193.0,7.05
cluster_01,2024-01-18 13:30:00,26.6,28.0,41.8,67.7,130.2,29.9,199.2,6.76
cluster_02,2024-01-18 13:30:00,25.7,28.5,42.3,74.0,131.8,29.6,193.9,6.78
cluster_03,2024-01-18 13:30:00,25.5,27.9,44.6,74.1,132.1,28.6,198.6,6.77
cluster_04,2024-01-18 13:30:00,26.2,27.9,38.0,75.2,131.7,28.9,194.4,6.84
cluster_05,2024-01-18 13:30:00,24.9,28.0,47.7,70.9,130.9,28.3,195.6,6.79
cluster_06,2024-01-18 13:30:00,24.9,28.9,43.1,71.8,130.7,29.6,191.1,6.8
cluster_07,2024-01-18 13:30:00,26.5,28.7,45.8,72.7,128.6,29.1,191.0,6.56
cluster_08,2024-01-18 13:30:00,26.5,28.8,38.2,71.4,131.5,30.0,194.2,6.74
cluster_09,2024-01-18 13:30:00,26.0,29.0,43.3,71.8,129.3,28.5,194.5,6.92
cluster_10,2024-01-18 13:30:00,26.4,28.2,44.4,70.3,132.0,29.0,193.6,7.05
cluster_01,2024-01-18 14:00:00,27.2,28.2,42.7,67.6,129.6,30.1,198.6,6.84
cluster_02,2024-01-18 14:00:00,26.3,28.7,43.2,73.9,131.2,29.9,193.3,6.86
cluster_03,2024-01-18 14:00:00,26.1,28.1,45.5,74.1,131.5,28.8,198.1,6.85
cluster_04,2024-01-18 14:00:00,26.8,28.1,38.9,75.1,131.1,29.1,193.8,6.92
cluster_05,2024-01-18 14:00:00,25.6,28.2,48.6,70.8,130.3,28.6,195.0,6.87
cluster_06,2024-01-18 14:00:00,25.5,29.1,44.0,71.7,130.1,29.8,190.6,6.88
cluster_07,2024-01-18 14:00:00,27.2,28.8,46.7,72.6,128.0,29.3,190.4,6.64
cluster_08,2024-01-18 14:00:00,27.2,28.9,39.1,71.3,130.9,30.3,193.7,6.82
cluster_09,2024-01-18 14:00:00,26.7,29.2,44.3,71.7,128.7,28.8,194.0,7.01
cluster_10,2024-01-18 14:00:00,27.1,28.4,45.3,70.2,131.4,29.2,193.1,7.13
cluster_01,2024-01-18 14:30:00,27.3,28.0,44.3,66.0,131.3,29.9,196.1,6.79
cluster_02,2024-01-18 14:30:00,26.4,28.5,44.8,72.4,132.9,29.6,190.8,6.82
cluster_03,2024-01-18 14:30:00,26.2,27.8,47.2,72.5,133.2,28.6,195.6,6.81
cluster_04,2024-01-18 14:30:00,26.8,27.9,40.6,73.6,132.8,28.9,191.3,6.87
cluster_05,2024-01-18 14:30:00,25.6,28.0,50.2,69.3,132.0,28.3,192.5,6.83
cluster_06,2024-01-18 14:30:00,25.6,28.8,45.6,70.2,131.8,29.6,188.1,6.84
cluster_07,2024-01-18 14:30:00,27.2,28.6,48.4,71.1,129.7,29.1,187.9,6.6
cluster_08,2024-01-18 14:30:00,27.2,28.7,40.7,69.8,132.6,30.0,191.2,6.77
cluster_09,2024-01-18 14:30:00,26.7,28.9,45.9,70.2,130.4,28.5,191.5,6.96
cluster_10,2024-01-18 14:30:00,27.1,28.1,47.0,68.7,133.1,29.0,190.6,7.09
cluster_01,2024-01-18 15:00:00,26.5,27.9,48.5,66.3,131.1,29.7,197.3,6.71
cluster_02,2024-01-18 15:00:00,25.6,28.4,49.0,72.7,132.7,29.5,192.0,6.73
cluster_03,2024-01-18 15:00:00,25.4,27.8,51.4,72.8,133.0,28.5,196.8,6.73
cluster_04,2024-01-18 15:00:00,26.1,27.8,44.8,73.8,132.6,28.7,192.5,6.79
cluster_05,2024-01-18 15:00:00,24.8,27.9,54.4,69.6,131.8,28.2,193.7,6.75
cluster_06,2024-01-18 15:00:00,24.8,28.8,49.8,70.5,131.6,29.4,189.3,6.75
cluster_07,2024-01-18 15:00:00,26.4,28.6,52.6,71.3,129.5,28.9,189.1,6.52
cluster_08,2024-01-18 15:00:00,26.4,28.7,45.0,70.1,132.4,29.9,192.4,6.69
cluster_09,2024-01-18 15:00:00,25.9,28.9,50.1,70.5,130.2,28.4,192.7,6.88
cluster_10,2024-01-18 15:00:00,26.3,28.1,51.2,69.0,132.9,28.8,191.8,7.0
cluster_01,2024-01-18 15:30:00,26.5,27.5,48.1,65.2,130.5,30.0,198.2,6.86
cluster_02,2024-01-18 15:30:00,25.6,28.0,48.6,71.5,132.1,29.7,193.0,6.88
cluster_03,2024-01-18 15:30:00,25.4,27.4,50.9,71.7,132.4,28.7,197.7,6.87
cluster_04,2024-01-18 15:30:00,26.1,27.4,44.3,72.7,132.0,29.0,193.5,6.93
cluster_05,2024-01-18 15:30:00,24.9,27.5,53.9,68.4,131.1,28.4,194.7,6.89
cluster_06,2024-01-18 15:30:00,24.8,28.4,49.4,69.3,130.9,29.7,190.2,6.9
cluster_07,2024-01-18 15:30:00,26.5,28.1,52.1,70.2,128.9,29.1,190.0,6.66
cluster_08,2024-01-18 15:30:00,26.5,28.2,44.5,68.9,131.8,30.1,193.3,6.83
cluster_09,2024-01-18 15:30:00,26.0,28.5,49.6,69.3,129.6,28.6,193.6,7.02
cluster_10,2024-01-18 15:30:00,26.4,27.7,50.7,67.8,132.3,29.1,192.7,7.15
cluster_01,2024-01-18 16:00:00,24.4,27.2,52.4,65.2,132.0,30.0,196.9,6.82
cluster_02,2024-01-18 16:00:00,23.5,27.7,52.9,71.6,133.6,29.8,191.6,6.84
cluster_03,2024-01-18 16:00:00,23.3,27.1,55.2,71.7,133.9,28.7,196.4,6.84
cluster_04,2024-01-18 16:00:00,24.0,27.1,48.6,72.7,133.6,29.0,192.1,6.9
cluster_05,2024-01-18 16:00:00,22.8,27.2,58.3,68.5,132.7,28.5,193.3,6.86
cluster_06,2024-01-18 16:00:00,22.7,28.1,53.7,69.3,132.5,29.7,188.9,6.87
cluster_07,2024-01-18 16:00:00,24.4,27.8,56.4,70.2,130.4,29.2,188.7,6.63
cluster_08,2024-01-18 16:00:00,24.4,27.9,48.8,68.9,133.3,30.2,192.0,6.8
cluster_09,2024-01-18 16:00:00,23.9,28.2,53.9,69.4,131.1,28.7,192.3,6.99
cluster_10,2024-01-18 16:00:00,24.3,27.4,55.0,67.8,133.8,29.1,191.4,7.12
cluster_01,2024-01-18 16:30:00,25.7,26.1,60.1,67.7,129.7,29.5,199.1,6.79
cluster_02,2024-01-18 16:30:00,24.8,26.6,60.6,74.0,131.3,29.3,193.8,6.81
cluster_03,2024-01-18 16:30:00,24.5,26.0,62.9,74.2,131.5,28.2,198.6,6.81
cluster_04,2024-01-18 16:30:00,25.2,26.0,56.3,75.2,131.2,28.5,194.3,6.87
cluster_05,2024-01-18 16:30:00,24.0,26.1,66.0,70.9,130.3,28.0,195.5,6.83
cluster_06,2024-01-18 16:30:00,23.9,27.0,61.4,71.8,130.1,29.2,191.0,6.83
cluster_07,2024-01-18 16:30:00,25.6,26.7,64.1,72.7,128.1,28.7,190.9,6.6
cluster_08,2024-01-18 16:30:00,25.6,26.8,56.5,71.4,131.0,29.7,194.1,6.77
cluster_09,2024-01-18 16:30:00,25.1,27.1,61.6,71.8,128.8,28.2,194.5,6.96
cluster_10,2024-01-18 16:30:00,25.5,26.3,62.7,70.3,131.5,28.6,193.5,7.08
cluster_01,2024-01-18 17:00:00,22.1,26.3,58.9,64.1,129.3,29.9,200.1,6.75
cluster_02,2024-01-18 17:00:00,21.2,26.8,59.4,70.4,130.9,29.6,194.9,6.77
cluster_03,2024-01-18 17:00:00,21.0,26.1,61.8,70.5,131.2,28.6,199.6,6.77
cluster_04,2024-01-18 17:00:00,21.7,26.2,55.2,71.6,130.8,28.9,195.4,6.83
cluster_05,2024-01-18 17:00:00,20.4,26.3,64.8,67.3,129.9,28.3,196.6,6.79
cluster_06,2024-01-18 17:00:00,20.4,27.1,60.2,68.2,129.7,29.6,192.1,6.79
cluster_07,2024-01-18 17:00:00,22.0,26.9,63.0,69.1,127.7,29.1,191.9,6.55
cluster_08,2024-01-18 17:00:00,22.0,27.0,55.3,67.8,130.6,30.0,195.2,6.73
cluster_09,2024-01-18 17:00:00,21.5,27.2,60.5,68.2,128.4,28.5,195.5,6.92
cluster_10,2024-01-18 17:00:00,21.9,26.4,61.6,66.7,131.1,29.0,194.6,7.04
cluster_01,2024-01-18 17:30:00,25.5,26.4,57.9,68.8,129.9,29.9,199.7,6.72
cluster_02,2024-01-18 17:30:00,24.6,26.9,58.4,75.1,131.5,29.6,194.4,6.74
cluster_03,2024-01-18 17:30:00,24.4,26.2,60.7,75.3,131.8,28.6,199.2,6.73
cluster_04,2024-01-18 17:30:00,25.1,26.3,54.1,76.3,131.4,28.9,195.0,6.79
cluster_05,2024-01-18 17:30:00,23.9,26.4,63.8,72.0,130.6,28.3,196.1,6.75
cluster_06,2024-01-18 17:30:00,23.8,27.2,59.2,72.9,130.4,29.6,191.7,6.76
cluster_07,2024-01-18 17:30:00,25.5,27.0,61.9,73.8,128.3,29.1,191.5,6.52
cluster_08,2024-01-18 17:30:00,25.5,27.1,54.3,72.5,131.2,30.1,194.8,6.69
cluster_09,2024-01-18 17:30:00,25.0,27.3,59.5,72.9,129.0,28.5,195.1,6.88
cluster_10,2024-01-18 17:30:00,25.4,26.5,60.5,71.4,131.7,29.0,194.2,7.01
cluster_01,2024-01-18 18:00:00,21.3,26.5,65.1,64.9,130.4,29.7,198.0,6.74
cluster_02,2024-01-18 18:00:00,20.5,27.0,65.6,71.3,132.0,29.4,192.7,6.77
cluster_03,2024-01-18 18:00:00,20.2,26.3,67.9,71.4,132.3,28.4,197.5,6.76
cluster_04,2024-01-18 18:00:00,20.9,26.4,61.3,72.4,131.9,28.7,193.2,6.82
cluster_05,2024-01-18 18:00:00,19.7,26.5,71.0,68.2,131.1,28.1,194.4,6.78
cluster_06,2024-01-18 18:00:00,19.6,27.3,66.4,69.0,130.9,29.4,189.9,6.79
cluster_07,2024-01-18 18:00:00,21.3,27.1,69.1,69.9,128.8,28.9,189.8,6.55
cluster_08,2024-01-18 18:00:00,21.3,27.2,61.5,68.6,131.7,29.8,193.1,6.72
cluster_09,2024-01-18 18:00:00,20.8,27.4,66.7,69.1,129.5,28.3,193.4,6.91
cluster_10,2024-01-18 18:00:00,21.2,26.6,67.7,67.5,132.2,28.8,192.5,7.04
cluster_01,2024-01-18 18:30:00,18.1,26.1,62.9,63.8,130.6,30.0,200.0,6.82
cluster_02,2024-01-18 18:30:00,17.2,26.6,63.4,70.2,132.2,29.8,194.7,6.84
cluster_03,2024-01-18 18:30:00,17.0,25.9,65.7,70.3,132.5,28.7,199.5,6.83
cluster_04,2024-01-18 18:30:00,17.7,26.0,59.1,71.3,132.1,29.0,195.2,6.9
cluster_05,2024-01-18 18:30:00,16.4,26.1,68.8,67.0,131.3,28.5,196.4,6.85
cluster_06,2024-01-18 18:30:00,16.4,26.9,64.2,67.9,131.1,29.7,192.0,6.86
cluster_07,2024-01-18 18:30:00,18.0,26.7,66.9,68.8,129.0,29.2,191.8,6.62
cluster_08,2024-01-18 18:30:00,18.0,26.8,59.3,67.5,131.9,30.2,195.1,6.8
cluster_09,2024-01-18 18:30:00,17.5,27.0,64.4,68.0,129.7,28.7,195.4,6.98
cluster_10,2024-01-18 18:30:00,17.9,26.2,65.5,66.4,132.4,29.1,194.5,7.11
cluster_01,2024-01-18 19:00:00,16.7,25.8,60.6,61.6,130.2,29.7,198.3,6.86
cluster_02,2024-01-18 19:00:00,15.8,26.3,61.1,67.9,131.8,29.4,193.1,6.88
cluster_03,2024-01-18 19:00:00,15.6,25.7,63.4,68.1,132.1,28.4,197.8,6.87
cluster_04,2024-01-18 19:00:00,16.3,25.7,56.8,69.1,131.7,28.7,193.6,6.94
cluster_05,2024-01-18 19:00:00,15.1,25.8,66.4,64.8,130.8,28.2,194.8,6.89
cluster_06,2024-01-18 19:00:00,15.0,26.7,61.9,65.7,130.7,29.4,190.3,6.9
cluster_07,2024-01-18 19:00:00,16.7,26.4,64.6,66.6,128.6,28.9,190.1,6.66
cluster_08,2024-01-18 19:00:00,16.7,26.5,57.0,65.3,131.5,29.9,193.4,6.84
cluster_09,2024-01-18 19:00:00,16.2,26.8,62.1,65.7,129.3,28.4,193.7,7.02
cluster_10,2024-01-18 19:00:00,16.6,25.9,63.2,64.2,132.0,28.8,192.8,7.15
cluster_01,2024-01-18 19:30:00,18.1,24.1,66.1,63.3,130.7,29.8,197.7,6.84
cluster_02,2024-01-18 19:30:00,17.2,24.6,66.6,69.7,132.2,29.5,192.4,6.86
cluster_03,2024-01-18 19:30:00,17.0,23.9,68.9,69.8,132.5,28.5,197.2,6.86
cluster_04,2024-01-18 19:30:00,17.6,23.9,62.4,70.8,132.2,28.7,192.9,6.92
cluster_05,2024-01-18 19:30:00,16.4,24.1,72.0,66.6,131.3,28.2,194.1,6.87
cluster_06,2024-01-18 19:30:00,16.4,24.9,67.4,67.4,131.1,29.5,189.7,6.88
cluster_07,2024-01-18 19:30:00,18.0,24.7,70.2,68.3,129.1,28.9,189.5,6.64
cluster_08,2024-01-18 19:30:00,18.0,24.8,62.5,67.0,131.9,29.9,192.8,6.82
cluster_09,2024-01-18 19:30:00,17.5,25.0,67.7,67.5,129.7,28.4,193.1,7.01
cluster_10,2024-01-18 19:30:00,17.9,24.2,68.8,65.9,132.5,28.8,192.2,7.13
cluster_01,2024-01-18 20:00:00,16.1,24.0,65.9,60.8,129.3,29.7,197.3,6.74
cluster_02,2024-01-18 20:00:00,15.2,24.5,66.4,67.2,130.9,29.4,192.1,6.76
cluster_03,2024-01-18 20:00:00,15.0,23.9,68.7,67.3,131.2,28.4,196.8,6.75
cluster_04,2024-01-18 20:00:00,15.6,23.9,62.1,68.3,130.9,28.7,192.6,6.82
cluster_05,2024-01-18 20:00:00,14.4,24.0,71.8,64.1,130.0,28.1,193.8,6.77
cluster_06,2024-01-18 20:00:00,14.4,24.9,67.2,64.9,129.8,29.4,189.3,6.78
cluster_07,2024-01-18 20:00:00,16.0,24.6,69.9,65.8,127.7,28.9,189.1,6.54
cluster_08,2024-01-18 20:00:00,16.0,24.7,62.3,64.5,130.6,29.8,192.4,6.72
cluster_09,2024-01-18 20:00:00,15.5,25.0,67.4,65.0,128.4,28.3,192.7,6.91
cluster_10,2024-01-18 20:00:00,15.9,24.2,68.5,63.4,131.2,28.8,191.8,7.03
cluster_01,2024-01-18 20:30:00,16.6,22.3,72.6,61.3,131.5,29.7,197.7,6.71
cluster_02,2024-01-18 20:30:00,15.7,22.8,73.1,67.7,133.1,29.5,192.4,6.73
cluster_03,2024-01-18 20:30:00,15.5,22.1,75.4,67.8,133.4,28.4,197.2,6.72
cluster_04,2024-01-18 20:30:00,16.2,22.2,68.8,68.8,133.0,28.7,192.9,6.79
cluster_05,2024-01-18 20:30:00,15.0,22.3,78.5,64.6,132.1,28.2,194.1,6.74
cluster_06,2024-01-18 20:30:00,14.9,23.1,73.9,65.4,131.9,29.4,189.7,6.75
cluster_07,2024-01-18 20:30:00,16.5,22.9,76.7,66.3,129.9,28.9,189.5,6.51
cluster_08,2024-01-18 20:30:00,16.6,23.0,69.0,65.0,132.8,29.9,192.8,6.69
cluster_09,2024-01-18 20:30:00,16.1,23.2,74.2,65.5,130.6,28.4,193.1,6.87
cluster_10,2024-01-18 20:30:00,16.5,22.4,75.2,63.9,133.3,28.8,192.2,7.0
cluster_01,2024-01-18 21:00:00,15.5,22.0,75.7,64.5,130.2,29.5,197.5,6.77
cluster_02,2024-01-18 21:00:00,14.6,22.5,76.2,70.8,131.8,29.2,192.3,6.79
cluster_03,2024-01-18 21:00:00,14.4,21.8,78.5,71.0,132.1,28.2,197.0,6.79
cluster_04,2024-01-18 21:00:00,15.0,21.9,71.9,72.0,131.8,28.5,192.8,6.85
cluster_05,2024-01-18 21:00:00,13.8,22.0,81.6,67.7,130.9,27.9,194.0,6.8
cluster_06,2024-01-18 21:00:00,13.8,22.8,77.0,68.6,130.7,29.2,189.5,6.81
cluster_07,2024-01-18 21:00:00,15.4,22.6,79.7,69.5,128.6,28.7,189.3,6.57
cluster_08,2024-01-18 21:00:00,15.4,22.7,72.1,68.2,131.5,29.6,192.6,6.75
cluster_09,2024-01-18 21:00:00,14.9,22.9,77.3,68.6,129.3,28.1,192.9,6.94
cluster_10,2024-01-18 21:00:00,15.3,22.1,78.3,67.1,132.1,28.6,192.0,7.06
cluster_01,2024-01-18 21:30:00,14.0,19.2,82.4,60.1,131.2,29.4,198.2,6.68
cluster_02,2024-01-18 21:30:00,13.1,19.7,82.9,66.4,132.8,29.2,192.9,6.7
cluster_03,2024-01-18 21:30:00,12.8,19.1,85.2,66.5,133.0,28.1,197.7,6.69
cluster_04,2024-01-18 21:30:00,13.5,19.1,78.6,67.6,132.7,28.4,193.4,6.75
cluster_05,2024-01-18 21:30:00,12.3,19.2,88.3,63.3,131.8,27.9,194.6,6.71
cluster_06,2024-01-18 21:30:00,12.3,20.1,83.7,64.2,131.6,29.1,190.1,6.72
cluster_07,2024-01-18 21:30:00,13.9,19.8,86.4,65.1,129.6,28.6,190.0,6.48
cluster_08,2024-01-18 21:30:00,13.9,19.9,78.8,63.8,132.5,29.6,193.3,6.65
cluster_09,2024-01-18 21:30:00,13.4,20.2,84.0,64.2,130.3,28.1,193.6,6.84
cluster_10,2024-01-18 21:30:00,13.8,19.4,85.0,62.7,133.0,28.5,192.7,6.97
cluster_01,2024-01-18 22:00:00,12.2,18.2,79.8,61.6,130.5,30.0,198.1,6.78
cluster_02,2024-01-18 22:00:00,11.3,18.7,80.3,67.9,132.1,29.8,192.8,6.8
cluster_03,2024-01-18 22:00:00,11.1,18.1,82.6,68.1,132.4,28.7,197.6,6.79
cluster_04,2024-01-18 22:00:00,11.8,18.1,76.0,69.1,132.0,29.0,193.3,6.86
cluster_05,2024-01-18 22:00:00,10.6,18.2,85.7,64.8,131.2,28.5,194.5,6.81
cluster_06,2024-01-18 22:00:00,10.5,19.1,81.1,65.7,131.0,29.7,190.1,6.82
cluster_07,2024-01-18 22:00:00,12.1,18.8,83.8,66.6,128.9,29.2,189.9,6.58
cluster_08,2024-01-18 22:00:00,12.2,18.9,76.2,65.3,131.8,30.2,193.2,6.76
cluster_09,2024-01-18 22:00:00,11.7,19.2,81.4,65.7,129.6,28.7,193.5,6.95
cluster_10,2024-01-18 22:00:00,12.1,18.4,82.4,64.2,132.3,29.1,192.6,7.07
cluster_01,2024-01-18 22:30:00,10.7,16.8,79.3,58.5,130.6,29.5,197.9,6.76
cluster_02,2024-01-18 22:30:00,9.9,17.3,79.8,64.9,132.2,29.3,192.6,6.78
cluster_03,2024-01-18 22:30:00,9.6,16.7,82.1,65.0,132.5,28.2,197.4,6.77
cluster_04,2024-01-18 22:30:00,10.3,16.7,75.5,66.0,132.1,28.5,193.1,6.83
cluster_05,2024-01-18 22:30:00,9.1,16.8,85.2,61.7,131.2,28.0,194.3,6.79
cluster_06,2024-01-18 22:30:00,9.0,17.7,80.6,62.6,131.0,29.2,189.9,6.8
cluster_07,2024-01-18 22:30:00,10.7,17.5,83.3,63.5,129.0,28.7,189.7,6.56
cluster_08,2024-01-18 22:30:00,10.7,17.6,75.7,62.2,131.9,29.7,193.0,6.73
cluster_09,2024-01-18 22:30:00,10.2,17.8,80.9,62.6,129.7,28.2,193.3,6.92
cluster_10,2024-01-18 22:30:00,10.6,17.0,81.9,61.1,132.4,28.6,192.4,7.05
cluster_01,2024-01-18 23:00:00,12.0,12.6,83.3,59.3,130.7,29.5,198.4,6.74
cluster_02,2024-01-18 23:00:00,11.1,13.1,83.8,65.6,132.2,29.2,193.1,6.76
cluster_03,2024-01-18 23:00:00,10.9,12.4,86.1,65.8,132.5,28.2,197.9,6.76
